iD,quality,length,country,url,birdName
373650,C,51,Hungary,www.xeno-canto.org/373650/download,Parus major
373482,C,4,Switzerland,www.xeno-canto.org/373482/download,Parus major
373329,C,2,Italy,www.xeno-canto.org/373329/download,Parus major
373198,C,112,Poland,www.xeno-canto.org/373198/download,Parus major
372999,C,11,Italy,www.xeno-canto.org/372999/download,Parus major
372733,C,2,Switzerland,www.xeno-canto.org/372733/download,Parus major
372133,C,9,Italy,www.xeno-canto.org/372133/download,Parus major
371965,C,29,Poland,www.xeno-canto.org/371965/download,Parus major
368360,C,60,Germany,www.xeno-canto.org/368360/download,Parus major
367612,C,35,Netherlands,www.xeno-canto.org/367612/download,Parus major
363956,C,80,United Kingdom,www.xeno-canto.org/363956/download,Parus major
363128,C,19,United Kingdom,www.xeno-canto.org/363128/download,Parus major
362133,C,371,Germany,www.xeno-canto.org/362133/download,Parus major
361375,C,14,Spain,www.xeno-canto.org/361375/download,Parus major
361170,C,136,Germany,www.xeno-canto.org/361170/download,Parus major
360631,C,17,Spain,www.xeno-canto.org/360631/download,Parus major
360492,C,574,Spain,www.xeno-canto.org/360492/download,Parus major
360491,C,119,Spain,www.xeno-canto.org/360491/download,Parus major
360465,C,192,Germany,www.xeno-canto.org/360465/download,Parus major
359494,C,25,Belgium,www.xeno-canto.org/359494/download,Parus major
358944,C,14,Netherlands,www.xeno-canto.org/358944/download,Parus major
358527,C,79,United Kingdom,www.xeno-canto.org/358527/download,Parus major
358523,C,49,United Kingdom,www.xeno-canto.org/358523/download,Parus major
358353,C,14,Poland,www.xeno-canto.org/358353/download,Parus major
357076,C,93,Spain,www.xeno-canto.org/357076/download,Parus major
357053,C,394,Germany,www.xeno-canto.org/357053/download,Parus major
357052,C,121,Germany,www.xeno-canto.org/357052/download,Parus major
357051,C,539,Germany,www.xeno-canto.org/357051/download,Parus major
356881,C,180,Germany,www.xeno-canto.org/356881/download,Parus major
356879,C,331,Germany,www.xeno-canto.org/356879/download,Parus major
356555,C,94,Spain,www.xeno-canto.org/356555/download,Parus major
356554,C,65,Spain,www.xeno-canto.org/356554/download,Parus major
356553,C,33,Spain,www.xeno-canto.org/356553/download,Parus major
355469,C,22,Estonia,www.xeno-canto.org/355469/download,Parus major
355443,C,55,United Kingdom,www.xeno-canto.org/355443/download,Parus major
354782,C,288,Germany,www.xeno-canto.org/354782/download,Parus major
354634,C,26,United Kingdom,www.xeno-canto.org/354634/download,Parus major
354633,C,27,United Kingdom,www.xeno-canto.org/354633/download,Parus major
354551,C,86,United Kingdom,www.xeno-canto.org/354551/download,Parus major
354486,C,159,Germany,www.xeno-canto.org/354486/download,Parus major
354480,C,16,France,www.xeno-canto.org/354480/download,Parus major
352959,C,437,United Kingdom,www.xeno-canto.org/352959/download,Parus major
352643,C,228,United Kingdom,www.xeno-canto.org/352643/download,Parus major
352322,C,41,United Kingdom,www.xeno-canto.org/352322/download,Parus major
349535,C,76,France,www.xeno-canto.org/349535/download,Parus major
348076,C,5,Poland,www.xeno-canto.org/348076/download,Parus major
348070,C,9,France,www.xeno-canto.org/348070/download,Parus major
341561,C,12,Italy,www.xeno-canto.org/341561/download,Parus major
338514,C,66,United Kingdom,www.xeno-canto.org/338514/download,Parus major
337763,C,150,Germany,www.xeno-canto.org/337763/download,Parus major
336447,C,11,United Kingdom,www.xeno-canto.org/336447/download,Parus major
336160,C,84,Poland,www.xeno-canto.org/336160/download,Parus major
334515,C,7,United Kingdom,www.xeno-canto.org/334515/download,Parus major
334036,C,49,United Kingdom,www.xeno-canto.org/334036/download,Parus major
334035,C,50,United Kingdom,www.xeno-canto.org/334035/download,Parus major
334034,C,33,United Kingdom,www.xeno-canto.org/334034/download,Parus major
334009,C,11,United Kingdom,www.xeno-canto.org/334009/download,Parus major
331299,C,73,Poland,www.xeno-canto.org/331299/download,Parus major
330894,C,32,United Kingdom,www.xeno-canto.org/330894/download,Parus major
330870,C,17,United Kingdom,www.xeno-canto.org/330870/download,Parus major
330831,C,20,Poland,www.xeno-canto.org/330831/download,Parus major
330767,C,145,United Kingdom,www.xeno-canto.org/330767/download,Parus major
330766,C,299,United Kingdom,www.xeno-canto.org/330766/download,Parus major
330765,C,115,United Kingdom,www.xeno-canto.org/330765/download,Parus major
330763,C,130,United Kingdom,www.xeno-canto.org/330763/download,Parus major
330762,C,85,United Kingdom,www.xeno-canto.org/330762/download,Parus major
330566,C,135,United Kingdom,www.xeno-canto.org/330566/download,Parus major
330029,C,54,United Kingdom,www.xeno-canto.org/330029/download,Parus major
330028,C,141,United Kingdom,www.xeno-canto.org/330028/download,Parus major
330027,C,213,United Kingdom,www.xeno-canto.org/330027/download,Parus major
330026,C,18,United Kingdom,www.xeno-canto.org/330026/download,Parus major
329976,C,20,United Kingdom,www.xeno-canto.org/329976/download,Parus major
328768,C,63,United Kingdom,www.xeno-canto.org/328768/download,Parus major
327768,C,13,France,www.xeno-canto.org/327768/download,Parus major
326623,C,36,United Kingdom,www.xeno-canto.org/326623/download,Parus major
326616,C,47,United Kingdom,www.xeno-canto.org/326616/download,Parus major
323537,C,47,Finland,www.xeno-canto.org/323537/download,Parus major
321455,C,134,Germany,www.xeno-canto.org/321455/download,Parus major
318827,C,177,Germany,www.xeno-canto.org/318827/download,Parus major
316733,C,52,Ukraine,www.xeno-canto.org/316733/download,Parus major
316732,C,46,Ukraine,www.xeno-canto.org/316732/download,Parus major
316633,C,49,Turkey,www.xeno-canto.org/316633/download,Parus major
314675,C,111,Norway,www.xeno-canto.org/314675/download,Parus major
314294,C,11,Switzerland,www.xeno-canto.org/314294/download,Parus major
314292,C,6,United Kingdom,www.xeno-canto.org/314292/download,Parus major
313924,C,42,Poland,www.xeno-canto.org/313924/download,Parus major
312998,C,39,United Kingdom,www.xeno-canto.org/312998/download,Parus major
312993,C,238,United Kingdom,www.xeno-canto.org/312993/download,Parus major
312863,C,67,United Kingdom,www.xeno-canto.org/312863/download,Parus major
312820,C,24,Poland,www.xeno-canto.org/312820/download,Parus major
312109,C,100,Russian Federation,www.xeno-canto.org/312109/download,Parus major
310114,C,18,Russian Federation,www.xeno-canto.org/310114/download,Parus major
309556,C,48,United Kingdom,www.xeno-canto.org/309556/download,Parus major
308362,C,69,United Kingdom,www.xeno-canto.org/308362/download,Parus major
308255,C,35,United Kingdom,www.xeno-canto.org/308255/download,Parus major
306996,C,22,United Kingdom,www.xeno-canto.org/306996/download,Parus major
306485,C,63,Ukraine,www.xeno-canto.org/306485/download,Parus major
306483,C,8,Ukraine,www.xeno-canto.org/306483/download,Parus major
306285,C,60,Ukraine,www.xeno-canto.org/306285/download,Parus major
306284,C,60,Ukraine,www.xeno-canto.org/306284/download,Parus major
306283,C,26,Ukraine,www.xeno-canto.org/306283/download,Parus major
306057,C,30,Spain,www.xeno-canto.org/306057/download,Parus major
306001,C,50,Estonia,www.xeno-canto.org/306001/download,Parus major
305447,C,84,United Kingdom,www.xeno-canto.org/305447/download,Parus major
305446,C,67,United Kingdom,www.xeno-canto.org/305446/download,Parus major
305234,C,22,Switzerland,www.xeno-canto.org/305234/download,Parus major
303910,C,59,United Kingdom,www.xeno-canto.org/303910/download,Parus major
303909,C,102,United Kingdom,www.xeno-canto.org/303909/download,Parus major
303888,C,57,United Kingdom,www.xeno-canto.org/303888/download,Parus major
303522,C,133,Germany,www.xeno-canto.org/303522/download,Parus major
302887,C,114,United Kingdom,www.xeno-canto.org/302887/download,Parus major
302886,C,137,United Kingdom,www.xeno-canto.org/302886/download,Parus major
302694,C,7,Spain,www.xeno-canto.org/302694/download,Parus major
302692,C,36,Spain,www.xeno-canto.org/302692/download,Parus major
302691,C,194,Spain,www.xeno-canto.org/302691/download,Parus major
302149,C,83,United Kingdom,www.xeno-canto.org/302149/download,Parus major
302111,C,180,Germany,www.xeno-canto.org/302111/download,Parus major
301765,C,104,Spain,www.xeno-canto.org/301765/download,Parus major
301763,C,342,Spain,www.xeno-canto.org/301763/download,Parus major
301330,C,87,United Kingdom,www.xeno-canto.org/301330/download,Parus major
301329,C,50,United Kingdom,www.xeno-canto.org/301329/download,Parus major
301328,C,250,United Kingdom,www.xeno-canto.org/301328/download,Parus major
301327,C,53,United Kingdom,www.xeno-canto.org/301327/download,Parus major
301324,C,54,United Kingdom,www.xeno-canto.org/301324/download,Parus major
301320,C,250,United Kingdom,www.xeno-canto.org/301320/download,Parus major
301319,C,252,United Kingdom,www.xeno-canto.org/301319/download,Parus major
301317,C,250,United Kingdom,www.xeno-canto.org/301317/download,Parus major
301311,C,209,United Kingdom,www.xeno-canto.org/301311/download,Parus major
300954,C,28,Spain,www.xeno-canto.org/300954/download,Parus major
300951,C,160,Spain,www.xeno-canto.org/300951/download,Parus major
300312,C,15,Netherlands,www.xeno-canto.org/300312/download,Parus major
299920,C,111,Germany,www.xeno-canto.org/299920/download,Parus major
299893,C,129,Spain,www.xeno-canto.org/299893/download,Parus major
299545,C,83,Spain,www.xeno-canto.org/299545/download,Parus major
299452,C,42,United Kingdom,www.xeno-canto.org/299452/download,Parus major
299451,C,33,United Kingdom,www.xeno-canto.org/299451/download,Parus major
299450,C,56,United Kingdom,www.xeno-canto.org/299450/download,Parus major
299385,C,54,Germany,www.xeno-canto.org/299385/download,Parus major
298979,C,26,Germany,www.xeno-canto.org/298979/download,Parus major
297398,C,31,France,www.xeno-canto.org/297398/download,Parus major
294901,C,6,United Kingdom,www.xeno-canto.org/294901/download,Parus major
293930,C,408,Spain,www.xeno-canto.org/293930/download,Parus major
292962,C,113,United Kingdom,www.xeno-canto.org/292962/download,Parus major
291208,C,67,Germany,www.xeno-canto.org/291208/download,Parus major
284041,C,98,United Kingdom,www.xeno-canto.org/284041/download,Parus major
283979,C,91,United Kingdom,www.xeno-canto.org/283979/download,Parus major
283978,C,24,United Kingdom,www.xeno-canto.org/283978/download,Parus major
283977,C,116,United Kingdom,www.xeno-canto.org/283977/download,Parus major
283973,C,99,United Kingdom,www.xeno-canto.org/283973/download,Parus major
283972,C,42,United Kingdom,www.xeno-canto.org/283972/download,Parus major
283971,C,112,United Kingdom,www.xeno-canto.org/283971/download,Parus major
283643,C,228,United Kingdom,www.xeno-canto.org/283643/download,Parus major
283638,C,98,United Kingdom,www.xeno-canto.org/283638/download,Parus major
283637,C,124,United Kingdom,www.xeno-canto.org/283637/download,Parus major
282980,C,23,Germany,www.xeno-canto.org/282980/download,Parus major
278539,C,23,France,www.xeno-canto.org/278539/download,Parus major
278183,C,20,Spain,www.xeno-canto.org/278183/download,Parus major
278182,C,37,Spain,www.xeno-canto.org/278182/download,Parus major
278152,C,16,Spain,www.xeno-canto.org/278152/download,Parus major
277494,C,54,Spain,www.xeno-canto.org/277494/download,Parus major
269717,C,16,Spain,www.xeno-canto.org/269717/download,Parus major
269716,C,15,Spain,www.xeno-canto.org/269716/download,Parus major
268858,C,86,Spain,www.xeno-canto.org/268858/download,Parus major
266505,C,13,Spain,www.xeno-canto.org/266505/download,Parus major
265531,C,24,Spain,www.xeno-canto.org/265531/download,Parus major
264357,C,38,Spain,www.xeno-canto.org/264357/download,Parus major
263850,C,37,Spain,www.xeno-canto.org/263850/download,Parus major
263165,C,41,United Kingdom,www.xeno-canto.org/263165/download,Parus major
263116,C,15,Spain,www.xeno-canto.org/263116/download,Parus major
255842,C,79,United Kingdom,www.xeno-canto.org/255842/download,Parus major
255841,C,57,United Kingdom,www.xeno-canto.org/255841/download,Parus major
255248,C,46,United Kingdom,www.xeno-canto.org/255248/download,Parus major
255203,C,251,United Kingdom,www.xeno-canto.org/255203/download,Parus major
255202,C,243,United Kingdom,www.xeno-canto.org/255202/download,Parus major
254574,C,35,United Kingdom,www.xeno-canto.org/254574/download,Parus major
254567,C,250,United Kingdom,www.xeno-canto.org/254567/download,Parus major
254566,C,251,United Kingdom,www.xeno-canto.org/254566/download,Parus major
254563,C,59,United Kingdom,www.xeno-canto.org/254563/download,Parus major
254562,C,251,United Kingdom,www.xeno-canto.org/254562/download,Parus major
254560,C,196,United Kingdom,www.xeno-canto.org/254560/download,Parus major
254372,C,76,United Kingdom,www.xeno-canto.org/254372/download,Parus major
254371,C,178,United Kingdom,www.xeno-canto.org/254371/download,Parus major
254370,C,156,United Kingdom,www.xeno-canto.org/254370/download,Parus major
254369,C,62,United Kingdom,www.xeno-canto.org/254369/download,Parus major
254349,C,31,United Kingdom,www.xeno-canto.org/254349/download,Parus major
254348,C,17,United Kingdom,www.xeno-canto.org/254348/download,Parus major
254347,C,28,United Kingdom,www.xeno-canto.org/254347/download,Parus major
254346,C,87,United Kingdom,www.xeno-canto.org/254346/download,Parus major
254345,C,28,United Kingdom,www.xeno-canto.org/254345/download,Parus major
254344,C,81,United Kingdom,www.xeno-canto.org/254344/download,Parus major
254316,C,337,Bulgaria,www.xeno-canto.org/254316/download,Parus major
253223,C,52,United Kingdom,www.xeno-canto.org/253223/download,Parus major
252672,C,72,United Kingdom,www.xeno-canto.org/252672/download,Parus major
252437,C,40,United Kingdom,www.xeno-canto.org/252437/download,Parus major
246817,C,47,United Kingdom,www.xeno-canto.org/246817/download,Parus major
246816,C,78,United Kingdom,www.xeno-canto.org/246816/download,Parus major
246815,C,54,United Kingdom,www.xeno-canto.org/246815/download,Parus major
246814,C,52,United Kingdom,www.xeno-canto.org/246814/download,Parus major
246813,C,38,United Kingdom,www.xeno-canto.org/246813/download,Parus major
246047,C,5,Tunisia,www.xeno-canto.org/246047/download,Parus major
246046,C,37,Tunisia,www.xeno-canto.org/246046/download,Parus major
245695,C,46,United Kingdom,www.xeno-canto.org/245695/download,Parus major
243916,C,25,United Kingdom,www.xeno-canto.org/243916/download,Parus major
241859,C,240,United Kingdom,www.xeno-canto.org/241859/download,Parus major
241858,C,24,United Kingdom,www.xeno-canto.org/241858/download,Parus major
241857,C,94,United Kingdom,www.xeno-canto.org/241857/download,Parus major
240764,C,33,Spain,www.xeno-canto.org/240764/download,Parus major
239990,C,166,Germany,www.xeno-canto.org/239990/download,Parus major
239975,C,121,Germany,www.xeno-canto.org/239975/download,Parus major
239900,C,24,United Kingdom,www.xeno-canto.org/239900/download,Parus major
239894,C,74,United Kingdom,www.xeno-canto.org/239894/download,Parus major
237067,C,289,Germany,www.xeno-canto.org/237067/download,Parus major
236935,C,67,Spain,www.xeno-canto.org/236935/download,Parus major
236934,C,74,Spain,www.xeno-canto.org/236934/download,Parus major
235549,C,54,France,www.xeno-canto.org/235549/download,Parus major
235332,C,197,Germany,www.xeno-canto.org/235332/download,Parus major
235330,C,103,Germany,www.xeno-canto.org/235330/download,Parus major
235329,C,340,Germany,www.xeno-canto.org/235329/download,Parus major
