iD,quality,length,country,url,birdName
374481,B,96,Spain,www.xeno-canto.org/374481/download,Fringilla coelebs
374157,B,30,Germany,www.xeno-canto.org/374157/download,Fringilla coelebs
374057,B,17,France,www.xeno-canto.org/374057/download,Fringilla coelebs
373544,B,76,Germany,www.xeno-canto.org/373544/download,Fringilla coelebs
373483,B,11,Switzerland,www.xeno-canto.org/373483/download,Fringilla coelebs
372323,B,96,Netherlands,www.xeno-canto.org/372323/download,Fringilla coelebs
371901,B,62,Germany,www.xeno-canto.org/371901/download,Fringilla coelebs
371830,B,16,Ukraine,www.xeno-canto.org/371830/download,Fringilla coelebs
371829,B,14,Ukraine,www.xeno-canto.org/371829/download,Fringilla coelebs
367194,B,13,Spain,www.xeno-canto.org/367194/download,Fringilla coelebs
367012,B,25,Norway,www.xeno-canto.org/367012/download,Fringilla coelebs
366010,B,69,Ukraine,www.xeno-canto.org/366010/download,Fringilla coelebs
365790,B,86,Denmark,www.xeno-canto.org/365790/download,Fringilla coelebs
365642,B,84,Denmark,www.xeno-canto.org/365642/download,Fringilla coelebs
365639,B,54,Denmark,www.xeno-canto.org/365639/download,Fringilla coelebs
365637,B,60,Denmark,www.xeno-canto.org/365637/download,Fringilla coelebs
365635,B,43,Denmark,www.xeno-canto.org/365635/download,Fringilla coelebs
364913,B,57,United Kingdom,www.xeno-canto.org/364913/download,Fringilla coelebs
364852,B,63,Denmark,www.xeno-canto.org/364852/download,Fringilla coelebs
364824,B,88,Denmark,www.xeno-canto.org/364824/download,Fringilla coelebs
364506,B,32,Estonia,www.xeno-canto.org/364506/download,Fringilla coelebs
363392,B,54,Sweden,www.xeno-canto.org/363392/download,Fringilla coelebs
362668,B,29,Poland,www.xeno-canto.org/362668/download,Fringilla coelebs
362666,B,60,Poland,www.xeno-canto.org/362666/download,Fringilla coelebs
362306,B,98,Germany,www.xeno-canto.org/362306/download,Fringilla coelebs
362305,B,68,Germany,www.xeno-canto.org/362305/download,Fringilla coelebs
360697,B,95,Poland,www.xeno-canto.org/360697/download,Fringilla coelebs
360658,B,79,Ukraine,www.xeno-canto.org/360658/download,Fringilla coelebs
358206,B,62,Germany,www.xeno-canto.org/358206/download,Fringilla coelebs
357681,B,57,France,www.xeno-canto.org/357681/download,Fringilla coelebs
357677,B,97,France,www.xeno-canto.org/357677/download,Fringilla coelebs
357089,B,14,Portugal,www.xeno-canto.org/357089/download,Fringilla coelebs
356113,B,23,France,www.xeno-canto.org/356113/download,Fringilla coelebs
355276,B,28,United Kingdom,www.xeno-canto.org/355276/download,Fringilla coelebs
353694,B,80,Belgium,www.xeno-canto.org/353694/download,Fringilla coelebs
344407,B,35,France,www.xeno-canto.org/344407/download,Fringilla coelebs
344396,B,50,France,www.xeno-canto.org/344396/download,Fringilla coelebs
338184,B,27,Portugal,www.xeno-canto.org/338184/download,Fringilla coelebs
333277,B,73,France,www.xeno-canto.org/333277/download,Fringilla coelebs
333275,B,54,France,www.xeno-canto.org/333275/download,Fringilla coelebs
333272,B,22,France,www.xeno-canto.org/333272/download,Fringilla coelebs
333271,B,58,France,www.xeno-canto.org/333271/download,Fringilla coelebs
333125,B,77,France,www.xeno-canto.org/333125/download,Fringilla coelebs
333116,B,76,France,www.xeno-canto.org/333116/download,Fringilla coelebs
333115,B,44,France,www.xeno-canto.org/333115/download,Fringilla coelebs
332238,B,87,France,www.xeno-canto.org/332238/download,Fringilla coelebs
329759,B,86,France,www.xeno-canto.org/329759/download,Fringilla coelebs
329542,B,84,France,www.xeno-canto.org/329542/download,Fringilla coelebs
328653,B,32,France,www.xeno-canto.org/328653/download,Fringilla coelebs
327777,B,21,France,www.xeno-canto.org/327777/download,Fringilla coelebs
327776,B,90,France,www.xeno-canto.org/327776/download,Fringilla coelebs
326188,B,84,France,www.xeno-canto.org/326188/download,Fringilla coelebs
325207,B,32,Denmark,www.xeno-canto.org/325207/download,Fringilla coelebs
324070,B,30,Russian Federation,www.xeno-canto.org/324070/download,Fringilla coelebs
324047,B,42,United Kingdom,www.xeno-canto.org/324047/download,Fringilla coelebs
324043,B,37,United Kingdom,www.xeno-canto.org/324043/download,Fringilla coelebs
322419,B,34,Finland,www.xeno-canto.org/322419/download,Fringilla coelebs
321508,B,80,Germany,www.xeno-canto.org/321508/download,Fringilla coelebs
320025,B,53,Georgia,www.xeno-canto.org/320025/download,Fringilla coelebs
319642,B,65,Netherlands,www.xeno-canto.org/319642/download,Fringilla coelebs
317590,B,41,France,www.xeno-canto.org/317590/download,Fringilla coelebs
317523,B,12,United Kingdom,www.xeno-canto.org/317523/download,Fringilla coelebs
317433,B,37,Russian Federation,www.xeno-canto.org/317433/download,Fringilla coelebs
317431,B,10,Russian Federation,www.xeno-canto.org/317431/download,Fringilla coelebs
317065,B,20,France,www.xeno-canto.org/317065/download,Fringilla coelebs
316415,B,38,Portugal,www.xeno-canto.org/316415/download,Fringilla coelebs
316408,B,34,Portugal,www.xeno-canto.org/316408/download,Fringilla coelebs
316405,B,32,Portugal,www.xeno-canto.org/316405/download,Fringilla coelebs
316397,B,39,Portugal,www.xeno-canto.org/316397/download,Fringilla coelebs
316349,B,54,United Kingdom,www.xeno-canto.org/316349/download,Fringilla coelebs
315383,B,42,Portugal,www.xeno-canto.org/315383/download,Fringilla coelebs
315382,B,55,Portugal,www.xeno-canto.org/315382/download,Fringilla coelebs
315381,B,31,Portugal,www.xeno-canto.org/315381/download,Fringilla coelebs
314902,B,35,Poland,www.xeno-canto.org/314902/download,Fringilla coelebs
314719,B,75,Spain,www.xeno-canto.org/314719/download,Fringilla coelebs
313374,B,69,Latvia,www.xeno-canto.org/313374/download,Fringilla coelebs
313373,B,70,Latvia,www.xeno-canto.org/313373/download,Fringilla coelebs
313372,B,37,Latvia,www.xeno-canto.org/313372/download,Fringilla coelebs
313324,B,85,Spain,www.xeno-canto.org/313324/download,Fringilla coelebs
312650,B,16,France,www.xeno-canto.org/312650/download,Fringilla coelebs
312516,B,16,France,www.xeno-canto.org/312516/download,Fringilla coelebs
312413,B,68,Germany,www.xeno-canto.org/312413/download,Fringilla coelebs
312121,B,49,Russian Federation,www.xeno-canto.org/312121/download,Fringilla coelebs
310169,B,64,Tunisia,www.xeno-canto.org/310169/download,Fringilla coelebs
310157,B,41,Germany,www.xeno-canto.org/310157/download,Fringilla coelebs
309605,B,24,Tunisia,www.xeno-canto.org/309605/download,Fringilla coelebs
309579,B,12,Russian Federation,www.xeno-canto.org/309579/download,Fringilla coelebs
307948,B,13,Poland,www.xeno-canto.org/307948/download,Fringilla coelebs
307667,B,61,Tunisia,www.xeno-canto.org/307667/download,Fringilla coelebs
307506,B,37,Germany,www.xeno-canto.org/307506/download,Fringilla coelebs
307505,B,14,Germany,www.xeno-canto.org/307505/download,Fringilla coelebs
306106,B,60,Ukraine,www.xeno-canto.org/306106/download,Fringilla coelebs
304944,B,25,Germany,www.xeno-canto.org/304944/download,Fringilla coelebs
304932,B,42,United Kingdom,www.xeno-canto.org/304932/download,Fringilla coelebs
302492,B,73,Portugal,www.xeno-canto.org/302492/download,Fringilla coelebs
291604,B,21,Spain,www.xeno-canto.org/291604/download,Fringilla coelebs
291601,B,79,Spain,www.xeno-canto.org/291601/download,Fringilla coelebs
289415,B,81,Spain,www.xeno-canto.org/289415/download,Fringilla coelebs
289410,B,51,Spain,www.xeno-canto.org/289410/download,Fringilla coelebs
285052,B,32,Finland,www.xeno-canto.org/285052/download,Fringilla coelebs
284460,B,79,United Kingdom,www.xeno-canto.org/284460/download,Fringilla coelebs
282444,B,34,Finland,www.xeno-canto.org/282444/download,Fringilla coelebs
279733,B,30,Spain,www.xeno-canto.org/279733/download,Fringilla coelebs
279473,B,18,Spain,www.xeno-canto.org/279473/download,Fringilla coelebs
279472,B,18,Spain,www.xeno-canto.org/279472/download,Fringilla coelebs
279471,B,27,Spain,www.xeno-canto.org/279471/download,Fringilla coelebs
278571,B,16,Spain,www.xeno-canto.org/278571/download,Fringilla coelebs
278569,B,22,Spain,www.xeno-canto.org/278569/download,Fringilla coelebs
278568,B,26,Spain,www.xeno-canto.org/278568/download,Fringilla coelebs
278567,B,13,Spain,www.xeno-canto.org/278567/download,Fringilla coelebs
278566,B,30,Spain,www.xeno-canto.org/278566/download,Fringilla coelebs
278565,B,29,Spain,www.xeno-canto.org/278565/download,Fringilla coelebs
278175,B,53,Spain,www.xeno-canto.org/278175/download,Fringilla coelebs
278173,B,57,Spain,www.xeno-canto.org/278173/download,Fringilla coelebs
278172,B,15,Spain,www.xeno-canto.org/278172/download,Fringilla coelebs
278123,B,55,Spain,www.xeno-canto.org/278123/download,Fringilla coelebs
278025,B,27,Finland,www.xeno-canto.org/278025/download,Fringilla coelebs
277246,B,38,Spain,www.xeno-canto.org/277246/download,Fringilla coelebs
277245,B,22,Spain,www.xeno-canto.org/277245/download,Fringilla coelebs
274755,B,34,Spain,www.xeno-canto.org/274755/download,Fringilla coelebs
274754,B,17,Spain,www.xeno-canto.org/274754/download,Fringilla coelebs
274752,B,17,Spain,www.xeno-canto.org/274752/download,Fringilla coelebs
268095,B,17,Finland,www.xeno-canto.org/268095/download,Fringilla coelebs
267891,B,56,Finland,www.xeno-canto.org/267891/download,Fringilla coelebs
266463,B,20,Spain,www.xeno-canto.org/266463/download,Fringilla coelebs
266462,B,34,Spain,www.xeno-canto.org/266462/download,Fringilla coelebs
266458,B,22,Spain,www.xeno-canto.org/266458/download,Fringilla coelebs
265528,B,26,Spain,www.xeno-canto.org/265528/download,Fringilla coelebs
265527,B,36,Spain,www.xeno-canto.org/265527/download,Fringilla coelebs
265526,B,45,Spain,www.xeno-canto.org/265526/download,Fringilla coelebs
263262,B,36,Portugal,www.xeno-canto.org/263262/download,Fringilla coelebs
263235,B,30,Portugal,www.xeno-canto.org/263235/download,Fringilla coelebs
263204,B,29,Portugal,www.xeno-canto.org/263204/download,Fringilla coelebs
263129,B,38,Portugal,www.xeno-canto.org/263129/download,Fringilla coelebs
263091,B,62,Portugal,www.xeno-canto.org/263091/download,Fringilla coelebs
262791,B,42,Portugal,www.xeno-canto.org/262791/download,Fringilla coelebs
262749,B,25,Portugal,www.xeno-canto.org/262749/download,Fringilla coelebs
262743,B,33,Portugal,www.xeno-canto.org/262743/download,Fringilla coelebs
262714,B,37,France,www.xeno-canto.org/262714/download,Fringilla coelebs
262615,B,53,France,www.xeno-canto.org/262615/download,Fringilla coelebs
257177,B,18,Portugal,www.xeno-canto.org/257177/download,Fringilla coelebs
257169,B,90,Portugal,www.xeno-canto.org/257169/download,Fringilla coelebs
257005,B,48,Estonia,www.xeno-canto.org/257005/download,Fringilla coelebs
257004,B,38,Estonia,www.xeno-canto.org/257004/download,Fringilla coelebs
256904,B,45,United Kingdom,www.xeno-canto.org/256904/download,Fringilla coelebs
256803,B,36,Portugal,www.xeno-canto.org/256803/download,Fringilla coelebs
256794,B,15,Portugal,www.xeno-canto.org/256794/download,Fringilla coelebs
256553,B,59,Portugal,www.xeno-canto.org/256553/download,Fringilla coelebs
256017,B,60,Portugal,www.xeno-canto.org/256017/download,Fringilla coelebs
255930,B,30,South Africa,www.xeno-canto.org/255930/download,Fringilla coelebs
255929,B,36,South Africa,www.xeno-canto.org/255929/download,Fringilla coelebs
253116,B,34,Finland,www.xeno-canto.org/253116/download,Fringilla coelebs
247980,B,17,Spain,www.xeno-canto.org/247980/download,Fringilla coelebs
247979,B,21,Spain,www.xeno-canto.org/247979/download,Fringilla coelebs
247978,B,12,Spain,www.xeno-canto.org/247978/download,Fringilla coelebs
247489,B,36,Luxembourg,www.xeno-canto.org/247489/download,Fringilla coelebs
247488,B,33,Luxembourg,www.xeno-canto.org/247488/download,Fringilla coelebs
247486,B,24,Luxembourg,www.xeno-canto.org/247486/download,Fringilla coelebs
246716,B,57,Poland,www.xeno-canto.org/246716/download,Fringilla coelebs
246269,B,20,Tunisia,www.xeno-canto.org/246269/download,Fringilla coelebs
246205,B,26,France,www.xeno-canto.org/246205/download,Fringilla coelebs
245723,B,51,Finland,www.xeno-canto.org/245723/download,Fringilla coelebs
244387,B,52,Tunisia,www.xeno-canto.org/244387/download,Fringilla coelebs
244375,B,45,Tunisia,www.xeno-canto.org/244375/download,Fringilla coelebs
243880,B,42,Austria,www.xeno-canto.org/243880/download,Fringilla coelebs
243877,B,67,Austria,www.xeno-canto.org/243877/download,Fringilla coelebs
243747,B,28,Netherlands,www.xeno-canto.org/243747/download,Fringilla coelebs
241962,B,14,Morocco,www.xeno-canto.org/241962/download,Fringilla coelebs
241922,B,41,Norway,www.xeno-canto.org/241922/download,Fringilla coelebs
240562,B,44,Belgium,www.xeno-canto.org/240562/download,Fringilla coelebs
240230,B,42,Poland,www.xeno-canto.org/240230/download,Fringilla coelebs
237058,B,93,France,www.xeno-canto.org/237058/download,Fringilla coelebs
236652,B,13,France,www.xeno-canto.org/236652/download,Fringilla coelebs
236424,B,41,Finland,www.xeno-canto.org/236424/download,Fringilla coelebs
236137,B,41,Russian Federation,www.xeno-canto.org/236137/download,Fringilla coelebs
235136,B,47,France,www.xeno-canto.org/235136/download,Fringilla coelebs
234916,B,34,France,www.xeno-canto.org/234916/download,Fringilla coelebs
234818,B,18,France,www.xeno-canto.org/234818/download,Fringilla coelebs
234510,B,12,Sweden,www.xeno-canto.org/234510/download,Fringilla coelebs
234339,B,24,Estonia,www.xeno-canto.org/234339/download,Fringilla coelebs
234163,B,33,Germany,www.xeno-canto.org/234163/download,Fringilla coelebs
233714,B,37,Finland,www.xeno-canto.org/233714/download,Fringilla coelebs
233139,B,34,United Kingdom,www.xeno-canto.org/233139/download,Fringilla coelebs
232998,B,84,United Kingdom,www.xeno-canto.org/232998/download,Fringilla coelebs
218693,B,20,United Kingdom,www.xeno-canto.org/218693/download,Fringilla coelebs
217585,B,30,Germany,www.xeno-canto.org/217585/download,Fringilla coelebs
217584,B,81,Germany,www.xeno-canto.org/217584/download,Fringilla coelebs
217583,B,33,Germany,www.xeno-canto.org/217583/download,Fringilla coelebs
217582,B,54,Germany,www.xeno-canto.org/217582/download,Fringilla coelebs
216360,B,94,Germany,www.xeno-canto.org/216360/download,Fringilla coelebs
213928,B,86,United Kingdom,www.xeno-canto.org/213928/download,Fringilla coelebs
213757,B,89,United Kingdom,www.xeno-canto.org/213757/download,Fringilla coelebs
213106,B,41,United Kingdom,www.xeno-canto.org/213106/download,Fringilla coelebs
212880,B,86,United Kingdom,www.xeno-canto.org/212880/download,Fringilla coelebs
212549,B,12,Sweden,www.xeno-canto.org/212549/download,Fringilla coelebs
211650,B,92,Finland,www.xeno-canto.org/211650/download,Fringilla coelebs
210432,B,91,United Kingdom,www.xeno-canto.org/210432/download,Fringilla coelebs
210429,B,58,United Kingdom,www.xeno-canto.org/210429/download,Fringilla coelebs
210427,B,62,United Kingdom,www.xeno-canto.org/210427/download,Fringilla coelebs
210168,B,96,United Kingdom,www.xeno-canto.org/210168/download,Fringilla coelebs
209148,B,69,Denmark,www.xeno-canto.org/209148/download,Fringilla coelebs
207666,B,61,New Zealand,www.xeno-canto.org/207666/download,Fringilla coelebs
207232,B,46,Finland,www.xeno-canto.org/207232/download,Fringilla coelebs
207135,B,64,United Kingdom,www.xeno-canto.org/207135/download,Fringilla coelebs
207110,B,47,Finland,www.xeno-canto.org/207110/download,Fringilla coelebs
205205,B,89,United Kingdom,www.xeno-canto.org/205205/download,Fringilla coelebs
205204,B,77,United Kingdom,www.xeno-canto.org/205204/download,Fringilla coelebs
205203,B,44,United Kingdom,www.xeno-canto.org/205203/download,Fringilla coelebs
204842,B,36,Sweden,www.xeno-canto.org/204842/download,Fringilla coelebs
201144,B,65,United Kingdom,www.xeno-canto.org/201144/download,Fringilla coelebs
201143,B,28,United Kingdom,www.xeno-canto.org/201143/download,Fringilla coelebs
201142,B,63,United Kingdom,www.xeno-canto.org/201142/download,Fringilla coelebs
200218,B,50,United Kingdom,www.xeno-canto.org/200218/download,Fringilla coelebs
199559,B,49,United Kingdom,www.xeno-canto.org/199559/download,Fringilla coelebs
199467,B,57,Spain,www.xeno-canto.org/199467/download,Fringilla coelebs
199185,B,85,United Kingdom,www.xeno-canto.org/199185/download,Fringilla coelebs
198171,B,30,Poland,www.xeno-canto.org/198171/download,Fringilla coelebs
198169,B,28,Poland,www.xeno-canto.org/198169/download,Fringilla coelebs
196504,B,89,United Kingdom,www.xeno-canto.org/196504/download,Fringilla coelebs
193429,B,48,Belgium,www.xeno-canto.org/193429/download,Fringilla coelebs
190506,B,30,Germany,www.xeno-canto.org/190506/download,Fringilla coelebs
187925,B,49,United Kingdom,www.xeno-canto.org/187925/download,Fringilla coelebs
187922,B,49,United Kingdom,www.xeno-canto.org/187922/download,Fringilla coelebs
187361,B,40,United Kingdom,www.xeno-canto.org/187361/download,Fringilla coelebs
187359,B,11,United Kingdom,www.xeno-canto.org/187359/download,Fringilla coelebs
187035,B,22,United Kingdom,www.xeno-canto.org/187035/download,Fringilla coelebs
186475,B,19,Germany,www.xeno-canto.org/186475/download,Fringilla coelebs
185960,B,13,Germany,www.xeno-canto.org/185960/download,Fringilla coelebs
185361,B,39,United Kingdom,www.xeno-canto.org/185361/download,Fringilla coelebs
184399,B,16,Turkey,www.xeno-canto.org/184399/download,Fringilla coelebs
184283,B,63,United Kingdom,www.xeno-canto.org/184283/download,Fringilla coelebs
182653,B,88,France,www.xeno-canto.org/182653/download,Fringilla coelebs
181893,B,34,Morocco,www.xeno-canto.org/181893/download,Fringilla coelebs
180895,B,43,Germany,www.xeno-canto.org/180895/download,Fringilla coelebs
180118,B,71,Poland,www.xeno-canto.org/180118/download,Fringilla coelebs
180117,B,42,Poland,www.xeno-canto.org/180117/download,Fringilla coelebs
180059,B,17,France,www.xeno-canto.org/180059/download,Fringilla coelebs
180001,B,46,United Kingdom,www.xeno-canto.org/180001/download,Fringilla coelebs
179747,B,71,United Kingdom,www.xeno-canto.org/179747/download,Fringilla coelebs
